GID,Trait,Env,Response
384,NWI,LND17,-0.043915708
385,NWI,LND17,-0.058124387
386,NWI,LND17,-0.041591694
387,NWI,LND17,-0.03332986
388,NWI,LND17,-0.034608169
389,NWI,LND17,-0.030970809
390,NWI,LND17,-0.026155698
391,NWI,LND17,-0.040546095
392,NWI,LND17,-0.043514106
393,NWI,LND17,-0.025568145
394,NWI,LND17,-0.033576631
395,NWI,LND17,-0.042505182
396,NWI,LND17,-0.021856259
397,NWI,LND17,-0.033510918
398,NWI,LND17,-0.048820656
399,NWI,LND17,-0.022238124
400,NWI,LND17,-0.008609726
401,NWI,LND17,-0.040464853
402,NWI,LND17,-0.040259298
403,NWI,LND17,-0.007920769
404,NWI,LND17,-0.030244151
405,NWI,LND17,-0.036017694
406,NWI,LND17,-0.024478365
407,NWI,LND17,-0.041928174
408,NWI,LND17,-0.0345177
409,NWI,LND17,-0.037726589
410,NWI,LND17,-0.039872271
411,NWI,LND17,-0.026280405
412,NWI,LND17,-0.021090686
413,NWI,LND17,-0.028995209
414,NWI,LND17,-0.02625138
415,NWI,LND17,-0.031422072
416,NWI,LND17,-0.01959276
417,NWI,LND17,-0.022953277
418,NWI,LND17,-0.035768887
419,NWI,LND17,-0.046899596
420,NWI,LND17,-0.046931031
421,NWI,LND17,-0.063561028
422,NWI,LND17,-0.051423914
423,NWI,LND17,-0.051581282
424,NWI,LND17,-0.04958678
425,NWI,LND17,-0.047263273
426,NWI,LND17,-0.028133441
427,NWI,LND17,-0.037439222
428,NWI,LND17,-0.028548159
429,NWI,LND17,-0.042148629
430,NWI,LND17,-0.039870953
431,NWI,LND17,-0.049249222
432,NWI,LND17,-0.04825794
433,NWI,LND17,-0.036562014
434,NWI,LND17,-0.037314231
435,NWI,LND17,-0.030845553
436,NWI,LND17,-0.02616738
437,NWI,LND17,-0.039122723
438,NWI,LND17,-0.058003646
439,NWI,LND17,-0.054875241
440,NWI,LND17,-0.056163701
441,NWI,LND17,-0.046662522
442,NWI,LND17,-0.031294248
443,NWI,LND17,-0.030539274
444,NWI,LND17,-0.056781244
445,NWI,LND17,-0.064303699
446,NWI,LND17,-0.04330716
447,NWI,LND17,-0.038202584
448,NWI,LND17,-0.043827934
449,NWI,LND17,-0.06881456
450,NWI,LND17,-0.034605315
451,NWI,LND17,-0.011980427
452,NWI,LND17,-0.010160621
453,NWI,LND17,-0.016407811
454,NWI,LND17,-0.043259073
455,NWI,LND17,-0.041138303
456,NWI,LND17,-0.030370987
1,GY,LND18,4.872857333
2,GY,LND18,5.565863333
3,GY,LND18,5.467663333
4,GY,LND18,6.576263333
5,GY,LND18,5.304963333
6,GY,LND18,4.668763333
7,GY,LND18,5.467663333
8,GY,LND18,4.041263333
9,GY,LND18,4.416563333
10,GY,LND18,3.780263333
11,GY,LND18,4.497963333
12,GY,LND18,4.236963333
13,GY,LND18,3.894663333
14,GY,LND18,4.758863333
15,GY,LND18,5.647263333
16,GY,LND18,5.809963333
17,GY,LND18,6.104263333
18,GY,LND18,5.206763333
19,GY,LND18,5.223563333
20,GY,LND18,5.565863333
21,GY,LND18,5.337263333
22,GY,LND18,5.288763333
23,GY,LND18,6.136263333
24,GY,LND18,5.304963333
25,GY,LND18,5.109263333
26,GY,LND18,5.484463333
27,GY,LND18,4.163663333
28,GY,LND18,5.174463333
29,GY,LND18,4.962633333
30,GY,LND18,4.994963333
31,GY,LND18,4.864453333
32,GY,LND18,3.691263333
33,GY,LND18,4.620363333
34,GY,LND18,3.853263333
35,GY,LND18,4.816033333
36,GY,LND18,4.881263333
37,GY,LND18,4.962633333
38,GY,LND18,4.473063333
39,GY,LND18,5.304963333
40,GY,LND18,4.220863333
41,GY,LND18,4.335163333
42,GY,LND18,3.666263333
43,GY,LND18,4.253163333
44,GY,LND18,5.280363333
45,GY,LND18,5.737063333
46,GY,LND18,5.720163333
47,GY,LND18,5.492263333
48,GY,LND18,5.199063333
49,GY,LND18,5.720163333
50,GY,LND18,5.834563333
51,GY,LND18,5.100863333
52,GY,LND18,5.834563333
53,GY,LND18,5.296563333
54,GY,LND18,5.100863333
55,GY,LND18,5.051763333
56,GY,LND18,5.687963333
57,GY,LND18,6.764263333
58,GY,LND18,5.671763333
59,GY,LND18,5.345263333
60,GY,LND18,4.676863333
61,GY,LND18,4.921613333
62,GY,LND18,4.220863333
63,GY,LND18,5.166363333
64,GY,LND18,3.813263333
65,GY,LND18,5.916263333
66,GY,LND18,5.639163333
67,GY,LND18,6.128263333
68,GY,LND18,6.307263333
69,GY,LND18,4.497563333
70,GY,LND18,5.182163333
71,GY,LND18,6.014263333
72,GY,LND18,5.402463333
73,GY,LND18,6.120263333
74,GY,LND18,4.807963333
75,GY,LND18,4.432663333
76,GY,LND18,6.372263333
77,GY,LND18,4.970703333
78,GY,LND18,5.997263333
79,GY,LND18,4.856383333
80,GY,LND18,5.280063333
81,GY,LND18,6.274263333
82,GY,LND18,6.046263333
83,GY,LND18,6.601263333
84,GY,LND18,6.258263333
85,GY,LND18,4.660663333
86,GY,LND18,6.274263333
87,GY,LND18,6.697263333
88,GY,LND18,3.193263333
89,GY,LND18,5.965263333
90,GY,LND18,4.318363333
91,GY,LND18,3.568263333
92,GY,LND18,6.144263333
93,GY,LND18,6.022263333
94,GY,LND18,5.443463333
95,GY,LND18,4.171763333
96,GY,LND18,5.427363333
97,GY,LND18,5.198663333
98,GY,LND18,4.383263333
99,GY,LND18,4.725563333
100,GY,LND18,5.116963333
101,GY,LND18,4.611963333
102,GY,LND18,4.350963333
103,GY,LND18,4.416563333
104,GY,LND18,4.840243333
105,GY,LND18,4.367163333
106,GY,LND18,5.149963333
107,GY,LND18,5.932263333
108,GY,LND18,4.774663333
109,GY,LND18,4.660363333
110,GY,LND18,6.323263333
111,GY,LND18,4.073963333
112,GY,LND18,4.677163333
113,GY,LND18,4.709763333
114,GY,LND18,4.970703333
115,GY,LND18,5.704063333
116,GY,LND18,3.764263333
117,GY,LND18,5.524463333
118,GY,LND18,4.742363333
119,GY,LND18,2.068263333
120,GY,LND18,4.644163333
121,GY,LND18,4.807623333
122,GY,LND18,5.198363333
123,GY,LND18,4.938093333
124,GY,LND18,5.377863333
125,GY,LND18,5.067863333
126,GY,LND18,4.921273333
127,GY,LND18,5.573563333
128,GY,LND18,4.856383333
129,GY,LND18,-0.751736667
130,GY,LND18,2.036263333
131,GY,LND18,2.851263333
132,GY,LND18,5.052063333
133,GY,LND18,5.019763333
134,GY,LND18,4.155663333
135,GY,LND18,4.514063333
136,GY,LND18,3.601263333
137,GY,LND18,4.807963333
138,GY,LND18,4.236963333
139,GY,LND18,4.432663333
140,GY,LND18,-0.751736667
141,GY,LND18,4.986863333
142,GY,LND18,5.688263333
143,GY,LND18,5.362063333
144,GY,LND18,4.742763333
145,GY,LND18,4.335163333
146,GY,LND18,1.726263333
147,GY,LND18,4.709763333
148,GY,LND18,4.416563333
149,GY,LND18,4.106563333
150,GY,LND18,3.780263333
151,GY,LND18,4.106563333
152,GY,LND18,5.769663333
153,GY,LND18,4.579263333
154,GY,LND18,4.856383333
155,GY,LND18,3.731263333
156,GY,LND18,4.872521333
157,GY,LND18,5.101163333
158,GY,LND18,4.921613333
159,GY,LND18,4.791153333
160,GY,LND18,4.415863333
161,GY,LND18,4.286063333
162,GY,LND18,5.214863333
163,GY,LND18,5.068263333
164,GY,LND18,4.807293333
165,GY,LND18,3.487263333
166,GY,LND18,4.350663333
167,GY,LND18,3.601263333
168,GY,LND18,4.025163333
169,GY,LND18,4.497963333
170,GY,LND18,4.563163333
171,GY,LND18,4.073563333
172,GY,LND18,5.182563333
173,GY,LND18,5.166363333
174,GY,LND18,4.660663333
175,GY,LND18,4.236963333
176,GY,LND18,3.829263333
177,GY,LND18,4.236963333
178,GY,LND18,4.383663333
179,GY,LND18,4.432663333
180,GY,LND18,4.448863333
181,GY,LND18,4.481163333
182,GY,LND18,3.910863333
183,GY,LND18,3.926963333
184,GY,LND18,4.693663333
185,GY,LND18,4.563163333
186,GY,LND18,5.117263333
187,GY,LND18,4.709763333
188,GY,LND18,5.133463333
189,GY,LND18,4.628363333
190,GY,LND18,5.263963333
191,GY,LND18,4.611563333
192,GY,LND18,5.581963333
193,GY,LND18,5.223563333
194,GY,LND18,5.451563333
195,GY,LND18,5.875263333
196,GY,LND18,5.500663333
197,GY,LND18,5.744763333
198,GY,LND18,4.424663333
199,GY,LND18,3.592263333
200,GY,LND18,3.675263333
201,GY,LND18,3.560263333
202,GY,LND18,5.304963333
203,GY,LND18,5.043963333
204,GY,LND18,4.685563333
205,GY,LND18,5.777663333
206,GY,LND18,6.266263333
207,GY,LND18,5.174463333
208,GY,LND18,6.625263333
209,GY,LND18,5.679563333
210,GY,LND18,0.609263333
211,GY,LND18,4.456963333
212,GY,LND18,5.712463333
213,GY,LND18,5.093063333
214,GY,LND18,4.888997333
215,GY,LND18,5.223563333
216,GY,LND18,4.301863333
217,GY,LND18,5.019463333
218,GY,LND18,4.245063333
219,GY,LND18,5.271963333
220,GY,LND18,5.271963333
221,GY,LND18,4.652663333
222,GY,LND18,3.715263333
223,GY,LND18,4.513763333
224,GY,LND18,4.970373333
225,GY,LND18,5.067863333
226,GY,LND18,4.334863333
227,GY,LND18,4.423963333
228,GY,LND18,3.674263333
229,GY,LND18,4.636463333
230,GY,LND18,4.668763333
231,GY,LND18,4.195963333
232,GY,LND18,4.489163333
233,GY,LND18,3.951163333
234,GY,LND18,4.081663333
235,GY,LND18,3.430263333
236,GY,LND18,3.381263333
237,GY,LND18,3.951163333
238,GY,LND18,3.136263333
239,GY,LND18,4.049363333
240,GY,LND18,3.739263333
241,GY,LND18,3.967963333
242,GY,LND18,3.870263333
243,GY,LND18,2.566263333
244,GY,LND18,2.908263333
245,GY,LND18,2.207263333
246,GY,LND18,2.875263333
247,GY,LND18,1.783263333
248,GY,LND18,3.967963333
249,GY,LND18,3.527263333
250,GY,LND18,3.723263333
251,GY,LND18,3.519263333
252,GY,LND18,6.103263333
253,GY,LND18,4.098463333
254,GY,LND18,5.826163333
255,GY,LND18,5.060163333
256,GY,LND18,5.125363333
257,GY,LND18,4.391663333
258,GY,LND18,4.571263333
259,GY,LND18,3.642263333
260,GY,LND18,3.772263333
261,GY,LND18,3.299263333
262,GY,LND18,5.370163333
263,GY,LND18,5.402463333
264,GY,LND18,5.255863333
265,GY,LND18,4.832173333
266,GY,LND18,4.945823333
267,GY,LND18,4.848313333
268,GY,LND18,5.239663333
269,GY,LND18,6.315263333
270,GY,LND18,0.609263333
271,GY,LND18,5.696363333
272,GY,LND18,5.761563333
273,GY,LND18,5.451563333
274,GY,LND18,5.679563333
275,GY,LND18,5.957263333
276,GY,LND18,6.201263333
277,GY,LND18,5.500663333
278,GY,LND18,6.495263333
279,GY,LND18,5.989263333
280,GY,LND18,6.568263333
281,GY,LND18,5.345663333
282,GY,LND18,6.062263333
283,GY,LND18,6.104263333
284,GY,LND18,6.861263333
285,GY,LND18,6.127263333
286,GY,LND18,5.125363333
287,GY,LND18,6.185263333
288,GY,LND18,4.921273333
289,GY,LND18,5.410863333
290,GY,LND18,5.492263333
291,GY,LND18,5.312663333
292,GY,LND18,5.312663333
293,GY,LND18,5.850663333
294,GY,LND18,4.139163333
295,GY,LND18,4.856043333
296,GY,LND18,6.552263333
297,GY,LND18,5.606563333
298,GY,LND18,5.622663333
299,GY,LND18,6.315263333
300,GY,LND18,6.560263333
301,GY,LND18,4.848313333
302,GY,LND18,5.304963333
303,GY,LND18,5.093063333
304,GY,LND18,5.043963333
305,GY,LND18,4.962633333
306,GY,LND18,5.011063333
307,GY,LND18,4.505963333
308,GY,LND18,5.288763333
309,GY,LND18,6.005263333
310,GY,LND18,5.402463333
311,GY,LND18,5.777663333
312,GY,LND18,5.109263333
313,GY,LND18,6.397263333
314,GY,LND18,5.321063333
315,GY,LND18,6.087263333
316,GY,LND18,5.744763333
317,GY,LND18,5.321063333
318,GY,LND18,4.897403333
319,GY,LND18,5.125363333
320,GY,LND18,6.282263333
321,GY,LND18,5.484463333
322,GY,LND18,5.973263333
323,GY,LND18,4.603563333
324,GY,LND18,6.079263333
325,GY,LND18,5.377863333
326,GY,LND18,4.456963333
327,GY,LND18,5.679563333
328,GY,LND18,5.093063333
329,GY,LND18,5.451563333
330,GY,LND18,4.881263333
331,GY,LND18,5.565863333
332,GY,LND18,5.532963333
333,GY,LND18,4.791153333
334,GY,LND18,4.905473333
335,GY,LND18,4.693663333
336,GY,LND18,5.540963333
337,GY,LND18,5.280063333
338,GY,LND18,5.900263333
339,GY,LND18,5.590063333
340,GY,LND18,5.312963333
341,GY,LND18,6.551263333
342,GY,LND18,5.752863333
343,GY,LND18,5.834863333
344,GY,LND18,5.508663333
345,GY,LND18,5.981263333
346,GY,LND18,6.209263333
347,GY,LND18,5.557763333
348,GY,LND18,6.112263333
349,GY,LND18,4.676863333
350,GY,LND18,5.834863333
351,GY,LND18,5.052063333
352,GY,LND18,5.166363333
353,GY,LND18,4.399763333
354,GY,LND18,4.464963333
355,GY,LND18,4.351363333
356,GY,LND18,4.563163333
357,GY,LND18,5.850963333
358,GY,LND18,5.752863333
359,GY,LND18,5.655263333
360,GY,LND18,5.475763333
361,GY,LND18,4.611563333
362,GY,LND18,5.801963333
363,GY,LND18,6.242263333
364,GY,LND18,5.214863333
365,GY,LND18,5.426663333
366,GY,LND18,5.394363333
367,GY,LND18,5.540963333
368,GY,LND18,5.508663333
369,GY,LND18,5.019163333
370,GY,LND18,5.687563333
371,GY,LND18,4.660663333
372,GY,LND18,5.916263333
373,GY,LND18,6.258263333
374,GY,LND18,5.818063333
375,GY,LND18,5.704363333
376,GY,LND18,5.639163333
377,GY,LND18,6.193263333
378,GY,LND18,5.752863333
379,GY,LND18,6.013263333
380,GY,LND18,5.052063333
381,GY,LND18,5.704363333
382,GY,LND18,4.514063333
383,GY,LND18,4.774963333
384,GY,LND18,5.459663333
385,GY,LND18,5.475763333
386,GY,LND18,5.508663333
387,GY,LND18,4.953893333
388,GY,LND18,4.937753333
389,GY,LND18,5.720563333
390,GY,LND18,4.464963333
391,GY,LND18,5.329163333
392,GY,LND18,5.443463333
393,GY,LND18,5.280063333
394,GY,LND18,5.557163333
395,GY,LND18,5.117263333
396,GY,LND18,5.410563333
397,GY,LND18,4.448863333
398,GY,LND18,5.084363333
399,GY,LND18,5.443763333
400,GY,LND18,3.177263333
401,GY,LND18,6.160263333
402,GY,LND18,5.182863333
403,GY,LND18,5.851363333
404,GY,LND18,6.405263333
405,GY,LND18,5.426963333
406,GY,LND18,5.525163333
407,GY,LND18,5.101463333
408,GY,LND18,5.264263333
409,GY,LND18,4.954233333
410,GY,LND18,5.101463333
411,GY,LND18,5.068563333
412,GY,LND18,6.682263333
413,GY,LND18,5.883263333
414,GY,LND18,5.786063333
415,GY,LND18,5.998263333
416,GY,LND18,5.084663333
417,GY,LND18,5.965263333
418,GY,LND18,6.095263333
419,GY,LND18,5.900263333
420,GY,LND18,6.308263333
421,GY,LND18,5.851363333
422,GY,LND18,5.835163333
423,GY,LND18,5.166763333
424,GY,LND18,5.509063333
425,GY,LND18,6.193263333
426,GY,LND18,5.084663333
427,GY,LND18,5.867463333
428,GY,LND18,6.226263333
429,GY,LND18,5.883263333
430,GY,LND18,5.851363333
431,GY,LND18,5.737063333
432,GY,LND18,6.014263333
433,GY,LND18,5.655663333
434,GY,LND18,5.426963333
435,GY,LND18,7.058263333
436,GY,LND18,6.112263333
437,GY,LND18,4.807293333
438,GY,LND18,4.106563333
439,GY,LND18,5.900263333
440,GY,LND18,6.030263333
441,GY,LND18,5.345263333
442,GY,LND18,5.981263333
443,GY,LND18,5.508663333
444,GY,LND18,5.606263333
445,GY,LND18,5.345263333
446,GY,LND18,4.953893333
447,GY,LND18,6.112263333
448,GY,LND18,4.986863333
449,GY,LND18,5.491863333
450,GY,LND18,5.475763333
451,GY,LND18,5.052063333
452,GY,LND18,5.329163333
453,GY,LND18,4.204063333
454,GY,LND18,5.084363333
455,GY,LND18,5.769663333
456,GY,LND18,6.136263333
1,NWI,LND18,-0.036297816
2,NWI,LND18,-0.030117626
3,NWI,LND18,-0.042718315
4,NWI,LND18,-0.044090488
5,NWI,LND18,-0.034279825
6,NWI,LND18,-0.025100321
7,NWI,LND18,-0.022297403
8,NWI,LND18,-0.034511926
9,NWI,LND18,-0.034258753
10,NWI,LND18,-0.026397301
11,NWI,LND18,-0.035855125
12,NWI,LND18,-0.025322569
13,NWI,LND18,-0.049941954
14,NWI,LND18,-0.042788043
15,NWI,LND18,-0.043305336
16,NWI,LND18,-0.03609007
17,NWI,LND18,-0.030485009
18,NWI,LND18,-0.035626312
19,NWI,LND18,-0.029394972
20,NWI,LND18,-0.04217045
21,NWI,LND18,-0.053700399
22,NWI,LND18,-0.046842295
23,NWI,LND18,-0.05200537
24,NWI,LND18,-0.056465137
25,NWI,LND18,-0.038227885
26,NWI,LND18,-0.027593468
27,NWI,LND18,-0.036410233
28,NWI,LND18,-0.031910782
29,NWI,LND18,-0.067978704
30,NWI,LND18,-0.077884357
31,NWI,LND18,-0.073732161
32,NWI,LND18,-0.064521726
33,NWI,LND18,-0.050213682
34,NWI,LND18,-0.040572696
35,NWI,LND18,-0.040735885
36,NWI,LND18,-0.047872136
37,NWI,LND18,-0.046379212
38,NWI,LND18,-0.042193857
39,NWI,LND18,-0.031027839
40,NWI,LND18,-0.051851739
41,NWI,LND18,-0.053699665
42,NWI,LND18,-0.039255366
43,NWI,LND18,-0.036651859
44,NWI,LND18,-0.030241931
45,NWI,LND18,-0.028098686
46,NWI,LND18,-0.029371694
47,NWI,LND18,-0.045588454
48,NWI,LND18,-0.031580823
49,NWI,LND18,-0.044029123
50,NWI,LND18,-0.040303456
51,NWI,LND18,-0.043393408
52,NWI,LND18,-0.04106993
53,NWI,LND18,-0.06418226
54,NWI,LND18,-0.031192537
55,NWI,LND18,-0.049286711
56,NWI,LND18,-0.026846207
57,NWI,LND18,-0.035327398
58,NWI,LND18,-0.043230862
59,NWI,LND18,-0.042881183
60,NWI,LND18,-0.029145402
61,NWI,LND18,-0.065959179
62,NWI,LND18,-0.037655367
63,NWI,LND18,-0.036097351
64,NWI,LND18,-0.028740596
65,NWI,LND18,-0.032734459
66,NWI,LND18,-0.029920218
67,NWI,LND18,-0.036837155
68,NWI,LND18,-0.037578152
69,NWI,LND18,-0.048016836
70,NWI,LND18,-0.055014296
71,NWI,LND18,-0.042861526
72,NWI,LND18,-0.036091688
73,NWI,LND18,-0.033504999
74,NWI,LND18,-0.053302208
75,NWI,LND18,-0.053680198
76,NWI,LND18,-0.069693403
77,NWI,LND18,-0.031613707
78,NWI,LND18,-0.058964158
79,NWI,LND18,-0.04130225
80,NWI,LND18,-0.034822484
81,NWI,LND18,-0.058333986
82,NWI,LND18,-0.034208897
83,NWI,LND18,-0.059990348
84,NWI,LND18,-0.055655495
85,NWI,LND18,-0.023893058
86,NWI,LND18,-0.016638858
87,NWI,LND18,-0.012935538
88,NWI,LND18,-0.039452188
89,NWI,LND18,-0.043492047
90,NWI,LND18,-0.042352371
91,NWI,LND18,-0.032532774
92,NWI,LND18,-0.045013407
93,NWI,LND18,-0.025157099
94,NWI,LND18,-0.036326028
95,NWI,LND18,-0.039511983
96,NWI,LND18,-0.024980648
97,NWI,LND18,-0.032681521
98,NWI,LND18,-0.030021825
99,NWI,LND18,-0.037249171
100,NWI,LND18,-0.027284343
101,NWI,LND18,-0.024413463
102,NWI,LND18,-0.057539324
103,NWI,LND18,-0.02044956
104,NWI,LND18,-0.023253372
105,NWI,LND18,-0.041820747
106,NWI,LND18,-0.034782587
107,NWI,LND18,-0.029343701
108,NWI,LND18,-0.042717031
109,NWI,LND18,-0.036191913
110,NWI,LND18,-0.026880771
111,NWI,LND18,-0.009064603
112,NWI,LND18,-0.025911251
113,NWI,LND18,-0.03548378
114,NWI,LND18,-0.037585824
115,NWI,LND18,-0.033414665
116,NWI,LND18,-0.016165555
117,NWI,LND18,-0.046136105
118,NWI,LND18,-0.043300939
119,NWI,LND18,-0.018601324
120,NWI,LND18,-0.022941425
121,NWI,LND18,-0.039678533
122,NWI,LND18,-0.017405408
123,NWI,LND18,-0.023084354
124,NWI,LND18,-0.034041535
125,NWI,LND18,-0.033066405
126,NWI,LND18,-0.042394277
127,NWI,LND18,-0.021560545
128,NWI,LND18,-0.045330448
129,NWI,LND18,-0.031648452
130,NWI,LND18,-0.038618527
131,NWI,LND18,-0.025800489
132,NWI,LND18,-0.016889029
133,NWI,LND18,-0.042050275
134,NWI,LND18,-0.041897004
135,NWI,LND18,-0.029609549
136,NWI,LND18,-0.046319832
137,NWI,LND18,-0.035078833
138,NWI,LND18,-0.034520091
139,NWI,LND18,-0.036537776
140,NWI,LND18,-0.050945912
141,NWI,LND18,-0.041306658
142,NWI,LND18,-0.048992503
143,NWI,LND18,-0.051236063
144,NWI,LND18,-0.043319751
145,NWI,LND18,-0.046534242
146,NWI,LND18,-0.043585342
147,NWI,LND18,-0.056357222
148,NWI,LND18,-0.036458669
149,NWI,LND18,-0.040149067
150,NWI,LND18,-0.031632159
151,NWI,LND18,-0.056771559
152,NWI,LND18,-0.052978476
153,NWI,LND18,-0.055013496
154,NWI,LND18,-0.043262977
155,NWI,LND18,-0.020788818
156,NWI,LND18,-0.024418979
157,NWI,LND18,-0.009367784
158,NWI,LND18,-0.028768874
159,NWI,LND18,-0.031447262
160,NWI,LND18,-0.045524771
161,NWI,LND18,-0.037632929
162,NWI,LND18,-0.043315975
163,NWI,LND18,-0.046843102
164,NWI,LND18,-0.051825249
165,NWI,LND18,-0.031585262
166,NWI,LND18,-0.070450749
167,NWI,LND18,-0.065943374
168,NWI,LND18,-0.0527186
169,NWI,LND18,-0.03031993
170,NWI,LND18,-0.045419715
171,NWI,LND18,-0.041073769
172,NWI,LND18,-0.024668161
173,NWI,LND18,-0.019730002
174,NWI,LND18,-0.032101535
175,NWI,LND18,-0.038726764
176,NWI,LND18,-0.029393773
177,NWI,LND18,-0.021711071
178,NWI,LND18,-0.029881403
179,NWI,LND18,-0.02619612
180,NWI,LND18,-0.031170193
181,NWI,LND18,-0.0249951
182,NWI,LND18,-0.028840067
183,NWI,LND18,-0.030310711
184,NWI,LND18,-0.034650561
185,NWI,LND18,-0.027686355
186,NWI,LND18,-0.038376461
187,NWI,LND18,-0.043800854
188,NWI,LND18,-0.042557229
189,NWI,LND18,-0.036133965
190,NWI,LND18,-0.038505802
191,NWI,LND18,-0.024408113
192,NWI,LND18,-0.036912112
193,NWI,LND18,-0.03369467
194,NWI,LND18,-0.014408172
195,NWI,LND18,-0.023876426
196,NWI,LND18,-0.026321199
197,NWI,LND18,-0.026486824
198,NWI,LND18,-0.027910206
199,NWI,LND18,-0.043930108
200,NWI,LND18,-0.047177628
201,NWI,LND18,-0.036073246
202,NWI,LND18,-0.031804883
203,NWI,LND18,-0.045489283
204,NWI,LND18,-0.05495666
205,NWI,LND18,-0.0596545
206,NWI,LND18,-0.03653694
207,NWI,LND18,-0.038301596
208,NWI,LND18,-0.03258295
209,NWI,LND18,-0.037218387
210,NWI,LND18,-0.036389739
211,NWI,LND18,-0.045489407
212,NWI,LND18,-0.026450794
213,NWI,LND18,-0.024211443
214,NWI,LND18,-0.024203542
215,NWI,LND18,-0.037742624
216,NWI,LND18,-0.046379443
217,NWI,LND18,-0.040469749
218,NWI,LND18,-0.016429956
219,NWI,LND18,-0.044313689
220,NWI,LND18,-0.031678296
221,NWI,LND18,-0.029650549
222,NWI,LND18,-0.030264261
223,NWI,LND18,-0.030877488
224,NWI,LND18,-0.031709322
225,NWI,LND18,-0.024284145
226,NWI,LND18,-0.013842049
227,NWI,LND18,-0.029058009
228,NWI,LND18,-0.027017053
229,NWI,LND18,-0.038621237
230,NWI,LND18,-0.043939295
231,NWI,LND18,-0.028394205
232,NWI,LND18,-0.018965557
233,NWI,LND18,-0.024975026
234,NWI,LND18,-0.029194997
235,NWI,LND18,-0.019055799
236,NWI,LND18,-0.01873834
237,NWI,LND18,-0.035662721
238,NWI,LND18,-0.02340229
239,NWI,LND18,-0.040731797
240,NWI,LND18,-0.024287926
241,NWI,LND18,-0.026979177
242,NWI,LND18,-0.036557898
243,NWI,LND18,-0.031662112
244,NWI,LND18,-0.024651063
245,NWI,LND18,-0.029459721
246,NWI,LND18,-0.024302242
247,NWI,LND18,-0.011717452
248,NWI,LND18,-0.038328765
249,NWI,LND18,-0.036177382
250,NWI,LND18,-0.010584137
251,NWI,LND18,-0.026663832
252,NWI,LND18,-0.035127512
253,NWI,LND18,-0.020331903
254,NWI,LND18,-0.056810532
255,NWI,LND18,-0.041349421
256,NWI,LND18,-0.027982987
257,NWI,LND18,-0.014985167
258,NWI,LND18,-0.020071622
259,NWI,LND18,-0.047861926
260,NWI,LND18,-0.032868536
261,NWI,LND18,-0.010867212
262,NWI,LND18,-0.02771759
263,NWI,LND18,-0.037433778
264,NWI,LND18,-0.022812308
265,NWI,LND18,-0.023961876
266,NWI,LND18,-0.034010527
267,NWI,LND18,-0.017118081
268,NWI,LND18,-0.036788335
269,NWI,LND18,-0.028852603
270,NWI,LND18,-0.01797484
271,NWI,LND18,-0.016851957
272,NWI,LND18,-0.032377789
273,NWI,LND18,-0.026285811
274,NWI,LND18,-0.033541334
275,NWI,LND18,-0.039813917
276,NWI,LND18,-0.056146902
277,NWI,LND18,-0.041687286
278,NWI,LND18,-0.026146533
279,NWI,LND18,-0.039360856
280,NWI,LND18,-0.027268015
281,NWI,LND18,-0.040590216
282,NWI,LND18,-0.041662445
283,NWI,LND18,-0.034303905
284,NWI,LND18,-0.053217157
285,NWI,LND18,-0.052653953
286,NWI,LND18,-0.022212144
287,NWI,LND18,-0.023733231
288,NWI,LND18,-0.021204596
289,NWI,LND18,-0.042555544
290,NWI,LND18,-0.03370978
291,NWI,LND18,-0.031749175
292,NWI,LND18,-0.018941181
293,NWI,LND18,-0.032851804
294,NWI,LND18,-0.033314032
295,NWI,LND18,-0.041295205
296,NWI,LND18,-0.043836485
297,NWI,LND18,-0.041757967
298,NWI,LND18,-0.026725607
299,NWI,LND18,-0.025217656
300,NWI,LND18,-0.030580863
301,NWI,LND18,-0.037700554
302,NWI,LND18,-0.046432124
303,NWI,LND18,-0.034408652
304,NWI,LND18,-0.045397739
305,NWI,LND18,-0.033824127
306,NWI,LND18,-0.030026757
307,NWI,LND18,-0.014516705
308,NWI,LND18,-0.041400399
309,NWI,LND18,-0.031489875
310,NWI,LND18,-0.015236547
311,NWI,LND18,-0.024011106
312,NWI,LND18,-0.018407403
313,NWI,LND18,-0.047945141
314,NWI,LND18,-0.030336558
315,NWI,LND18,-0.032021611
316,NWI,LND18,-0.029752511
317,NWI,LND18,-0.027268887
318,NWI,LND18,-0.012822257
319,NWI,LND18,-0.027133525
320,NWI,LND18,-0.037141189
321,NWI,LND18,-0.032739472
322,NWI,LND18,-0.036353664
323,NWI,LND18,-0.029940788
324,NWI,LND18,-0.027067738
325,NWI,LND18,-0.046241292
326,NWI,LND18,-0.047163337
327,NWI,LND18,-0.053751972
328,NWI,LND18,-0.040360469
329,NWI,LND18,-0.05684166
330,NWI,LND18,-0.025701296
331,NWI,LND18,-0.015051764
332,NWI,LND18,-0.034914899
333,NWI,LND18,-0.030348821
334,NWI,LND18,-0.039205964
335,NWI,LND18,-0.040128311
336,NWI,LND18,-0.041124102
337,NWI,LND18,-0.047280378
338,NWI,LND18,-0.027014401
339,NWI,LND18,-0.033037709
340,NWI,LND18,-0.025953053
341,NWI,LND18,-0.031801146
342,NWI,LND18,-0.025863658
343,NWI,LND18,-0.043215466
344,NWI,LND18,-0.038195363
345,NWI,LND18,-0.042424522
346,NWI,LND18,-0.037329289
347,NWI,LND18,-0.03533058
