GID,Trait,Env,Response
437,GY,PUL18,8.719804167
438,GY,PUL18,8.450804167
439,GY,PUL18,10.04210417
440,GY,PUL18,10.14970417
441,GY,PUL18,9.701804167
442,GY,PUL18,10.61580417
443,GY,PUL18,9.494004167
444,GY,PUL18,8.729804167
445,GY,PUL18,8.985804167
446,GY,PUL18,8.764804167
447,GY,PUL18,9.315804167
448,GY,PUL18,10.22170417
449,GY,PUL18,9.719304167
450,GY,PUL18,9.007804167
451,GY,PUL18,8.521804167
452,GY,PUL18,9.250804167
453,GY,PUL18,10.01460417
454,GY,PUL18,9.494004167
455,GY,PUL18,10.25730417
456,GY,PUL18,9.591704167
1,GY,PUL19,9.4549375
2,GY,PUL19,11.5515375
3,GY,PUL19,8.3689375
4,GY,PUL19,9.1659375
5,GY,PUL19,8.8629375
6,GY,PUL19,9.6469375
7,GY,PUL19,9.5929375
8,GY,PUL19,10.4651375
9,GY,PUL19,9.8829375
10,GY,PUL19,8.4669375
11,GY,PUL19,10.5034375
12,GY,PUL19,8.9449375
13,GY,PUL19,9.6619375
14,GY,PUL19,10.4207375
15,GY,PUL19,12.7369375
16,GY,PUL19,12.2539375
17,GY,PUL19,13.0519375
18,GY,PUL19,12.0909375
19,GY,PUL19,11.9160375
20,GY,PUL19,11.1305875
21,GY,PUL19,9.8049375
22,GY,PUL19,10.6309375
23,GY,PUL19,9.8239375
24,GY,PUL19,9.5459375
25,GY,PUL19,9.5089375
26,GY,PUL19,8.7289375
27,GY,PUL19,9.5169375
28,GY,PUL19,9.9669375
29,GY,PUL19,9.6569375
30,GY,PUL19,10.3249375
31,GY,PUL19,10.7459375
32,GY,PUL19,11.2153375
33,GY,PUL19,11.9759375
34,GY,PUL19,11.1191475
35,GY,PUL19,10.2025375
36,GY,PUL19,9.6699375
37,GY,PUL19,9.3629375
38,GY,PUL19,8.3689375
39,GY,PUL19,9.4849375
40,GY,PUL19,9.5929375
41,GY,PUL19,9.0449375
42,GY,PUL19,9.7339375
43,GY,PUL19,10.7664375
44,GY,PUL19,10.2509375
45,GY,PUL19,9.5289375
46,GY,PUL19,8.3039375
47,GY,PUL19,7.9829375
48,GY,PUL19,9.4819375
49,GY,PUL19,10.7876375
50,GY,PUL19,9.9049375
51,GY,PUL19,9.4439375
52,GY,PUL19,11.0196175
53,GY,PUL19,10.3276375
54,GY,PUL19,9.1579375
55,GY,PUL19,7.9809375
56,GY,PUL19,7.6479375
57,GY,PUL19,8.4939375
58,GY,PUL19,9.3169375
59,GY,PUL19,8.6479375
60,GY,PUL19,7.4239375
61,GY,PUL19,7.9559375
62,GY,PUL19,7.3869375
63,GY,PUL19,11.5922375
64,GY,PUL19,8.0549375
65,GY,PUL19,10.8861375
66,GY,PUL19,9.8789375
67,GY,PUL19,11.7153375
68,GY,PUL19,9.7989375
69,GY,PUL19,9.3059375
70,GY,PUL19,9.7899375
71,GY,PUL19,8.7139375
72,GY,PUL19,8.7759375
73,GY,PUL19,9.9519375
74,GY,PUL19,11.4981375
75,GY,PUL19,10.5862375
76,GY,PUL19,10.8669375
77,GY,PUL19,9.6849375
78,GY,PUL19,9.7189375
79,GY,PUL19,11.1141075
80,GY,PUL19,10.0784375
81,GY,PUL19,9.0819375
82,GY,PUL19,12.4999375
83,GY,PUL19,7.8879375
84,GY,PUL19,9.6639375
85,GY,PUL19,10.0229375
86,GY,PUL19,9.3469375
87,GY,PUL19,9.8669375
88,GY,PUL19,7.8409375
89,GY,PUL19,10.2835375
90,GY,PUL19,10.2708375
91,GY,PUL19,9.1679375
92,GY,PUL19,11.9897375
93,GY,PUL19,9.7319375
94,GY,PUL19,9.1899375
95,GY,PUL19,8.9829375
96,GY,PUL19,11.1470575
97,GY,PUL19,11.4900375
98,GY,PUL19,10.7704375
99,GY,PUL19,10.8014375
100,GY,PUL19,11.1194875
101,GY,PUL19,11.0320675
102,GY,PUL19,10.5707375
103,GY,PUL19,8.4629375
104,GY,PUL19,8.6489375
105,GY,PUL19,8.0339375
106,GY,PUL19,7.9959375
107,GY,PUL19,8.4189375
108,GY,PUL19,8.4109375
109,GY,PUL19,8.2999375
110,GY,PUL19,9.6869375
111,GY,PUL19,8.9679375
112,GY,PUL19,7.8539375
113,GY,PUL19,10.3394375
114,GY,PUL19,10.0777375
115,GY,PUL19,8.2249375
116,GY,PUL19,8.9059375
117,GY,PUL19,7.8809375
118,GY,PUL19,8.4109375
119,GY,PUL19,7.5109375
120,GY,PUL19,7.8039375
121,GY,PUL19,8.7449375
122,GY,PUL19,8.1879375
123,GY,PUL19,9.0419375
124,GY,PUL19,8.1879375
125,GY,PUL19,10.4940375
126,GY,PUL19,10.4517375
127,GY,PUL19,11.4160375
128,GY,PUL19,10.6689375
129,GY,PUL19,11.0966275
130,GY,PUL19,10.4557375
131,GY,PUL19,10.9554375
132,GY,PUL19,11.1860375
133,GY,PUL19,10.3790375
134,GY,PUL19,11.3784375
135,GY,PUL19,10.9937275
136,GY,PUL19,10.8612375
137,GY,PUL19,11.0966275
138,GY,PUL19,9.6099375
139,GY,PUL19,10.2593375
140,GY,PUL19,7.8809375
141,GY,PUL19,9.4179375
142,GY,PUL19,8.4259375
143,GY,PUL19,8.5059375
144,GY,PUL19,8.9959375
145,GY,PUL19,10.0717375
146,GY,PUL19,8.9569375
147,GY,PUL19,9.6739375
148,GY,PUL19,10.5330375
149,GY,PUL19,10.9372375
150,GY,PUL19,12.0619375
151,GY,PUL19,11.2676375
152,GY,PUL19,11.1519375
153,GY,PUL19,10.6522375
154,GY,PUL19,10.9986075
155,GY,PUL19,10.9986075
156,GY,PUL19,10.4222375
157,GY,PUL19,9.5759375
158,GY,PUL19,9.8449375
159,GY,PUL19,9.6919375
160,GY,PUL19,8.8849375
161,GY,PUL19,9.6309375
162,GY,PUL19,10.1196375
163,GY,PUL19,11.0846875
164,GY,PUL19,10.9730475
165,GY,PUL19,9.7299375
166,GY,PUL19,10.9212375
167,GY,PUL19,10.4989375
168,GY,PUL19,9.9719375
169,GY,PUL19,10.1943375
170,GY,PUL19,9.9809375
171,GY,PUL19,10.6764375
172,GY,PUL19,8.7469375
173,GY,PUL19,9.0809375
174,GY,PUL19,10.4538375
175,GY,PUL19,10.0529375
176,GY,PUL19,9.6009375
177,GY,PUL19,9.2999375
178,GY,PUL19,9.5379375
179,GY,PUL19,9.3459375
180,GY,PUL19,9.6539375
181,GY,PUL19,8.1549375
182,GY,PUL19,10.1142375
183,GY,PUL19,9.6749375
184,GY,PUL19,10.2682375
185,GY,PUL19,8.7839375
186,GY,PUL19,9.1539375
187,GY,PUL19,7.2329375
188,GY,PUL19,9.4029375
189,GY,PUL19,9.3569375
190,GY,PUL19,10.3217375
191,GY,PUL19,10.7097375
192,GY,PUL19,9.5419375
193,GY,PUL19,9.5949375
194,GY,PUL19,10.6331375
195,GY,PUL19,10.2867375
196,GY,PUL19,10.8247375
197,GY,PUL19,10.8725375
198,GY,PUL19,11.3627375
199,GY,PUL19,11.6701375
200,GY,PUL19,9.7279375
201,GY,PUL19,10.3251375
202,GY,PUL19,10.0561375
203,GY,PUL19,8.7109375
204,GY,PUL19,9.6719375
205,GY,PUL19,10.3641375
206,GY,PUL19,10.7481375
207,GY,PUL19,10.2901375
208,GY,PUL19,10.9962575
209,GY,PUL19,9.9029375
210,GY,PUL19,10.7898375
211,GY,PUL19,9.1339375
212,GY,PUL19,9.7969375
213,GY,PUL19,9.6079375
214,GY,PUL19,11.1854375
215,GY,PUL19,10.2101375
216,GY,PUL19,11.1854375
217,GY,PUL19,12.3719375
218,GY,PUL19,10.4473375
219,GY,PUL19,8.6559375
220,GY,PUL19,9.2999375
221,GY,PUL19,8.0999375
222,GY,PUL19,10.7852375
223,GY,PUL19,12.3419375
224,GY,PUL19,12.4139375
225,GY,PUL19,10.1887375
226,GY,PUL19,9.3049375
227,GY,PUL19,9.9649375
228,GY,PUL19,8.5549375
229,GY,PUL19,7.5899375
230,GY,PUL19,8.7029375
231,GY,PUL19,9.2669375
232,GY,PUL19,8.3819375
233,GY,PUL19,8.5569375
234,GY,PUL19,9.3049375
235,GY,PUL19,11.3064375
236,GY,PUL19,10.7482375
237,GY,PUL19,12.8999375
238,GY,PUL19,12.0542375
239,GY,PUL19,10.9076375
240,GY,PUL19,11.0609815
241,GY,PUL19,11.4658375
242,GY,PUL19,11.7045375
243,GY,PUL19,10.9957475
244,GY,PUL19,10.9782675
245,GY,PUL19,10.4295375
246,GY,PUL19,11.4187375
247,GY,PUL19,10.1887375
248,GY,PUL19,10.4194375
249,GY,PUL19,8.8049375
250,GY,PUL19,8.6509375
251,GY,PUL19,11.4530375
252,GY,PUL19,8.5359375
253,GY,PUL19,7.9599375
254,GY,PUL19,8.7669375
255,GY,PUL19,8.7669375
256,GY,PUL19,9.1939375
257,GY,PUL19,8.1129375
258,GY,PUL19,8.5749375
259,GY,PUL19,8.2289375
260,GY,PUL19,8.3059375
261,GY,PUL19,8.8439375
262,GY,PUL19,8.8819375
263,GY,PUL19,7.7759375
264,GY,PUL19,8.5829375
265,GY,PUL19,8.4679375
266,GY,PUL19,8.9549375
267,GY,PUL19,9.1209375
268,GY,PUL19,8.8309375
269,GY,PUL19,7.9749375
270,GY,PUL19,8.3889375
271,GY,PUL19,9.4779375
272,GY,PUL19,10.0449375
273,GY,PUL19,10.7265375
274,GY,PUL19,9.3739375
275,GY,PUL19,10.7876375
276,GY,PUL19,10.5878375
277,GY,PUL19,10.5482375
278,GY,PUL19,9.1529375
279,GY,PUL19,9.1369375
280,GY,PUL19,9.1749375
281,GY,PUL19,9.7509375
282,GY,PUL19,9.7509375
283,GY,PUL19,9.4929375
284,GY,PUL19,8.9439375
285,GY,PUL19,10.2892375
286,GY,PUL19,8.1989375
287,GY,PUL19,9.9659375
288,GY,PUL19,11.8000375
289,GY,PUL19,8.6369375
290,GY,PUL19,9.5209375
291,GY,PUL19,9.8629375
292,GY,PUL19,9.7509375
293,GY,PUL19,9.4919375
294,GY,PUL19,10.5966375
295,GY,PUL19,9.5209375
296,GY,PUL19,10.6732375
297,GY,PUL19,11.2503375
298,GY,PUL19,11.2112375
299,GY,PUL19,11.3525375
300,GY,PUL19,11.5414375
301,GY,PUL19,10.0369375
302,GY,PUL19,10.2731375
303,GY,PUL19,10.2765375
304,GY,PUL19,11.4264375
305,GY,PUL19,10.9651475
306,GY,PUL19,11.6309375
307,GY,PUL19,12.4639375
308,GY,PUL19,11.6564375
309,GY,PUL19,9.8129375
310,GY,PUL19,9.1209375
311,GY,PUL19,8.5059375
312,GY,PUL19,8.6749375
313,GY,PUL19,9.3659375
314,GY,PUL19,8.8129375
315,GY,PUL19,8.1559375
316,GY,PUL19,8.5269375
317,GY,PUL19,9.1949375
318,GY,PUL19,9.6769375
319,GY,PUL19,10.9853275
320,GY,PUL19,11.2005375
321,GY,PUL19,12.4919375
322,GY,PUL19,12.9049375
323,GY,PUL19,11.0572825
324,GY,PUL19,11.2503375
325,GY,PUL19,10.8272375
326,GY,PUL19,8.9049375
327,GY,PUL19,10.6047375
328,GY,PUL19,9.8619375
329,GY,PUL19,8.9279375
330,GY,PUL19,11.0559375
331,GY,PUL19,12.8109375
332,GY,PUL19,11.9039375
333,GY,PUL19,8.8449375
334,GY,PUL19,8.6029375
335,GY,PUL19,9.3069375
336,GY,PUL19,8.9339375
337,GY,PUL19,8.2079375
338,GY,PUL19,8.4549375
339,GY,PUL19,8.9929375
340,GY,PUL19,8.4869375
341,GY,PUL19,9.5229375
342,GY,PUL19,8.8399375
343,GY,PUL19,8.7629375
344,GY,PUL19,8.4469375
345,GY,PUL19,8.2469375
346,GY,PUL19,11.0860275
347,GY,PUL19,10.5366375
348,GY,PUL19,9.7989375
349,GY,PUL19,8.4259375
350,GY,PUL19,7.4559375
351,GY,PUL19,8.8399375
352,GY,PUL19,8.6459375
353,GY,PUL19,8.9249375
354,GY,PUL19,8.3669375
355,GY,PUL19,10.1463375
356,GY,PUL19,9.6319375
357,GY,PUL19,10.4369375
358,GY,PUL19,9.6469375
359,GY,PUL19,8.1319375
360,GY,PUL19,7.7639375
361,GY,PUL19,8.4939375
362,GY,PUL19,10.1463375
363,GY,PUL19,6.5729375
364,GY,PUL19,8.6089375
365,GY,PUL19,9.6079375
366,GY,PUL19,8.0459375
367,GY,PUL19,9.1089375
368,GY,PUL19,10.4153375
369,GY,PUL19,10.2775375
370,GY,PUL19,11.7987375
371,GY,PUL19,10.9150375
372,GY,PUL19,10.9917175
373,GY,PUL19,10.0249375
374,GY,PUL19,11.5297375
375,GY,PUL19,9.2239375
376,GY,PUL19,8.6859375
377,GY,PUL19,6.9179375
378,GY,PUL19,8.0329375
379,GY,PUL19,7.6869375
380,GY,PUL19,7.5719375
381,GY,PUL19,8.6479375
382,GY,PUL19,8.4049375
383,GY,PUL19,8.8779375
384,GY,PUL19,7.9179375
385,GY,PUL19,8.3019375
386,GY,PUL19,7.3289375
387,GY,PUL19,6.0729375
388,GY,PUL19,10.1732375
389,GY,PUL19,10.0616375
390,GY,PUL19,9.4809375
391,GY,PUL19,8.6909375
392,GY,PUL19,9.5879375
393,GY,PUL19,9.8389375
394,GY,PUL19,9.5519375
395,GY,PUL19,8.8319375
396,GY,PUL19,9.2769375
397,GY,PUL19,9.2199375
398,GY,PUL19,9.2909375
399,GY,PUL19,10.6875375
400,GY,PUL19,8.9939375
401,GY,PUL19,9.5779375
402,GY,PUL19,10.2423375
403,GY,PUL19,9.4259375
404,GY,PUL19,9.6089375
405,GY,PUL19,9.4549375
406,GY,PUL19,9.5369375
407,GY,PUL19,8.8319375
408,GY,PUL19,10.1307375
409,GY,PUL19,8.4559375
410,GY,PUL19,8.2749375
411,GY,PUL19,8.4169375
412,GY,PUL19,7.6819375
413,GY,PUL19,8.2379375
414,GY,PUL19,8.5379375
415,GY,PUL19,9.6089375
416,GY,PUL19,10.2235375
417,GY,PUL19,8.1709375
418,GY,PUL19,7.8789375
419,GY,PUL19,8.4109375
420,GY,PUL19,10.2033375
421,GY,PUL19,8.9939375
422,GY,PUL19,9.3399375
423,GY,PUL19,8.8789375
424,GY,PUL19,8.3499375
425,GY,PUL19,10.0695375
426,GY,PUL19,9.3399375
427,GY,PUL19,9.5319375
428,GY,PUL19,7.8919375
429,GY,PUL19,8.5329375
430,GY,PUL19,8.1869375
431,GY,PUL19,8.0329375
432,GY,PUL19,9.9979375
433,GY,PUL19,8.6839375
434,GY,PUL19,10.5546375
435,GY,PUL19,7.7269375
436,GY,PUL19,8.2049375
437,GY,PUL19,8.0459375
438,GY,PUL19,7.9829375
439,GY,PUL19,10.1578375
440,GY,PUL19,8.2139375
441,GY,PUL19,8.7899375
442,GY,PUL19,9.4399375
443,GY,PUL19,8.9219375
444,GY,PUL19,9.7189375
445,GY,PUL19,9.2809375
446,GY,PUL19,7.1199375
447,GY,PUL19,9.6059375
448,GY,PUL19,10.5532375
449,GY,PUL19,10.5962375
450,GY,PUL19,11.4328375
451,GY,PUL19,8.9619375
452,GY,PUL19,10.6763375
453,GY,PUL19,11.3535375
454,GY,PUL19,10.9950775
455,GY,PUL19,9.4399375
456,GY,PUL19,11.9402375
1,HD,PUL15,153.2291667
2,HD,PUL15,150.9791667
3,HD,PUL15,151.7291667
4,HD,PUL15,151.7291667
5,HD,PUL15,151.7291667
6,HD,PUL15,148.4791667
7,HD,PUL15,150.4791667
8,HD,PUL15,152.4791667
9,HD,PUL15,152.4791667
10,HD,PUL15,152.4791667
11,HD,PUL15,153.4791667
12,HD,PUL15,153.4791667
13,HD,PUL15,154.4791667
14,HD,PUL15,154.4791667
15,HD,PUL15,151.7291667
16,HD,PUL15,150.7291667
17,HD,PUL15,150.7291667
18,HD,PUL15,149.7291667
19,HD,PUL15,152.7291667
20,HD,PUL15,150.7291667
21,HD,PUL15,149.7291667
22,HD,PUL15,149.7291667
23,HD,PUL15,149.7291667
24,HD,PUL15,152.7291667
25,HD,PUL15,150.7291667
26,HD,PUL15,151.7291667
27,HD,PUL15,146.7291667
28,HD,PUL15,150.7291667
29,HD,PUL15,150.7291667
30,HD,PUL15,150.7291667
31,HD,PUL15,148.7291667
32,HD,PUL15,149.7291667
33,HD,PUL15,150.7291667
34,HD,PUL15,150.7291667
35,HD,PUL15,151.7291667
36,HD,PUL15,151.7291667
37,HD,PUL15,152.7291667
38,HD,PUL15,151.7291667
39,HD,PUL15,152.7291667
40,HD,PUL15,152.4791667
41,HD,PUL15,152.4791667
42,HD,PUL15,153.4791667
43,HD,PUL15,153.4791667
44,HD,PUL15,153.2291667
45,HD,PUL15,153.2291667
46,HD,PUL15,151.2291667
47,HD,PUL15,152.2291667
48,HD,PUL15,152.2291667
49,HD,PUL15,152.2291667
50,HD,PUL15,154.2291667
51,HD,PUL15,151.2291667
52,HD,PUL15,151.2291667
53,HD,PUL15,146.2291667
54,HD,PUL15,153.2291667
55,HD,PUL15,148.7291667
56,HD,PUL15,151.7291667
57,HD,PUL15,151.7291667
58,HD,PUL15,149.7291667
59,HD,PUL15,150.7291667
60,HD,PUL15,150.7291667
61,HD,PUL15,148.7291667
62,HD,PUL15,150.7291667
63,HD,PUL15,156.4791667
64,HD,PUL15,149.7291667
65,HD,PUL15,148.4791667
66,HD,PUL15,153.4791667
67,HD,PUL15,156.4791667
68,HD,PUL15,154.4791667
69,HD,PUL15,153.2291667
70,HD,PUL15,152.2291667
71,HD,PUL15,152.2291667
72,HD,PUL15,151.4791667
73,HD,PUL15,152.4791667
74,HD,PUL15,151.4791667
75,HD,PUL15,152.4791667
76,HD,PUL15,154.2291667
77,HD,PUL15,150.7291667
78,HD,PUL15,147.4791667
79,HD,PUL15,153.4791667
80,HD,PUL15,154.4791667
81,HD,PUL15,146.4791667
82,HD,PUL15,154.4791667
83,HD,PUL15,148.4791667
84,HD,PUL15,150.4791667
85,HD,PUL15,147.4791667
86,HD,PUL15,149.4791667
87,HD,PUL15,154.4791667
88,HD,PUL15,150.7291667
89,HD,PUL15,149.4791667
90,HD,PUL15,155.4791667
91,HD,PUL15,151.7291667
92,HD,PUL15,153.4791667
93,HD,PUL15,149.4791667
94,HD,PUL15,152.4791667
95,HD,PUL15,150.7291667
96,HD,PUL15,152.4791667
97,HD,PUL15,150.4791667
98,HD,PUL15,153.4791667
99,HD,PUL15,153.4791667
100,HD,PUL15,148.4791667
101,HD,PUL15,150.4791667
102,HD,PUL15,150.4791667
103,HD,PUL15,151.7291667
104,HD,PUL15,151.7291667
105,HD,PUL15,153.4791667
106,HD,PUL15,156.4791667
107,HD,PUL15,155.4791667
108,HD,PUL15,156.4791667
109,HD,PUL15,155.4791667
110,HD,PUL15,156.4791667
111,HD,PUL15,157.4791667
112,HD,PUL15,151.4791667
113,HD,PUL15,153.4791667
114,HD,PUL15,153.4791667
115,HD,PUL15,154.4791667
116,HD,PUL15,152.4791667
117,HD,PUL15,150.4791667
118,HD,PUL15,150.4791667
119,HD,PUL15,155.4791667
120,HD,PUL15,155.4791667
121,HD,PUL15,154.4791667
122,HD,PUL15,154.4791667
123,HD,PUL15,149.4791667
124,HD,PUL15,154.4791667
125,HD,PUL15,151.4791667
126,HD,PUL15,148.4791667
127,HD,PUL15,152.4791667
128,HD,PUL15,152.4791667
129,HD,PUL15,153.4791667
130,HD,PUL15,151.4791667
131,HD,PUL15,150.4791667
132,HD,PUL15,149.4791667
133,HD,PUL15,150.4791667
134,HD,PUL15,151.4791667
135,HD,PUL15,150.4791667
136,HD,PUL15,150.4791667
137,HD,PUL15,151.4791667
138,HD,PUL15,151.4791667
139,HD,PUL15,152.4791667
140,HD,PUL15,147.4791667
141,HD,PUL15,151.4791667
142,HD,PUL15,153.4791667
143,HD,PUL15,154.4791667
144,HD,PUL15,153.4791667
145,HD,PUL15,151.4791667
146,HD,PUL15,154.4791667
147,HD,PUL15,154.4791667
148,HD,PUL15,152.4791667
149,HD,PUL15,154.4791667
150,HD,PUL15,148.9791667
151,HD,PUL15,147.9791667
152,HD,PUL15,149.9791667
153,HD,PUL15,149.9791667
154,HD,PUL15,148.9791667
155,HD,PUL15,149.9791667
156,HD,PUL15,148.9791667
157,HD,PUL15,148.9791667
158,HD,PUL15,150.9791667
159,HD,PUL15,151.9791667
160,HD,PUL15,151.9791667
161,HD,PUL15,151.9791667
162,HD,PUL15,150.9791667
163,HD,PUL15,149.9791667
164,HD,PUL15,150.9791667
165,HD,PUL15,148.9791667
166,HD,PUL15,149.9791667
167,HD,PUL15,148.9791667
168,HD,PUL15,147.9791667
169,HD,PUL15,148.9791667
170,HD,PUL15,149.9791667
171,HD,PUL15,148.9791667
172,HD,PUL15,149.9791667
173,HD,PUL15,150.9791667
174,HD,PUL15,149.9791667
175,HD,PUL15,148.9791667
176,HD,PUL15,149.9791667
177,HD,PUL15,150.9791667
178,HD,PUL15,151.9791667
179,HD,PUL15,151.9791667
180,HD,PUL15,151.9791667
181,HD,PUL15,149.9791667
182,HD,PUL15,146.9791667
183,HD,PUL15,149.9791667
184,HD,PUL15,149.9791667
185,HD,PUL15,151.9791667
186,HD,PUL15,150.9791667
187,HD,PUL15,150.9791667
188,HD,PUL15,152.4791667
189,HD,PUL15,150.4791667
190,HD,PUL15,151.4791667
191,HD,PUL15,150.4791667
192,HD,PUL15,152.4791667
193,HD,PUL15,151.4791667
194,HD,PUL15,151.4791667
195,HD,PUL15,153.4791667
196,HD,PUL15,152.4791667
197,HD,PUL15,151.4791667
198,HD,PUL15,151.4791667
199,HD,PUL15,151.4791667
200,HD,PUL15,152.4791667
201,HD,PUL15,152.4791667
202,HD,PUL15,147.4791667
203,HD,PUL15,150.4791667
204,HD,PUL15,154.4791667
205,HD,PUL15,150.4791667
206,HD,PUL15,151.4791667
207,HD,PUL15,150.4791667
208,HD,PUL15,153.4791667
209,HD,PUL15,150.4791667
210,HD,PUL15,151.4791667
211,HD,PUL15,152.4791667
212,HD,PUL15,152.4791667
213,HD,PUL15,151.4791667
214,HD,PUL15,153.4791667
215,HD,PUL15,152.4791667
216,HD,PUL15,155.4791667
217,HD,PUL15,154.4791667
218,HD,PUL15,150.9791667
219,HD,PUL15,152.4791667
220,HD,PUL15,150.4791667
221,HD,PUL15,150.4791667
222,HD,PUL15,154.4791667
223,HD,PUL15,148.9791667
224,HD,PUL15,148.9791667
225,HD,PUL15,148.9791667
226,HD,PUL15,148.9791667
227,HD,PUL15,143.9791667
228,HD,PUL15,144.9791667
229,HD,PUL15,152.9791667
230,HD,PUL15,152.9791667
231,HD,PUL15,149.9791667
232,HD,PUL15,149.9791667
233,HD,PUL15,149.9791667
234,HD,PUL15,151.9791667
235,HD,PUL15,151.9791667
236,HD,PUL15,151.9791667
237,HD,PUL15,151.9791667
238,HD,PUL15,149.9791667
239,HD,PUL15,151.9791667
240,HD,PUL15,150.9791667
241,HD,PUL15,144.9791667
242,HD,PUL15,144.9791667
243,HD,PUL15,144.9791667
244,HD,PUL15,147.9791667
245,HD,PUL15,151.9791667
246,HD,PUL15,151.9791667
247,HD,PUL15,149.9791667
248,HD,PUL15,150.9791667
249,HD,PUL15,145.9791667
250,HD,PUL15,145.9791667
251,HD,PUL15,155.4791667
252,HD,PUL15,150.9791667
253,HD,PUL15,150.9791667
254,HD,PUL15,145.9791667
255,HD,PUL15,150.9791667
256,HD,PUL15,151.9791667
257,HD,PUL15,144.9791667
258,HD,PUL15,150.9791667
259,HD,PUL15,149.9791667
260,HD,PUL15,149.9791667
261,HD,PUL15,148.9791667
262,HD,PUL15,150.9791667
263,HD,PUL15,150.9791667
264,HD,PUL15,149.9791667
265,HD,PUL15,150.9791667
266,HD,PUL15,150.9791667
267,HD,PUL15,150.9791667
268,HD,PUL15,149.9791667
269,HD,PUL15,151.4791667
270,HD,PUL15,151.4791667
271,HD,PUL15,152.4791667
272,HD,PUL15,153.4791667
273,HD,PUL15,150.4791667
274,HD,PUL15,148.4791667
275,HD,PUL15,146.2291667
276,HD,PUL15,146.2291667
277,HD,PUL15,154.2291667
278,HD,PUL15,154.2291667
279,HD,PUL15,154.2291667
280,HD,PUL15,151.2291667
281,HD,PUL15,153.2291667
282,HD,PUL15,154.2291667
283,HD,PUL15,152.7291667
284,HD,PUL15,154.2291667
285,HD,PUL15,153.2291667
286,HD,PUL15,150.9791667
287,HD,PUL15,150.9791667
288,HD,PUL15,149.4791667
289,HD,PUL15,152.2291667
290,HD,PUL15,145.2291667
291,HD,PUL15,145.2291667
292,HD,PUL15,153.2291667
293,HD,PUL15,153.2291667
294,HD,PUL15,151.2291667
295,HD,PUL15,152.2291667
296,HD,PUL15,152.2291667
297,HD,PUL15,151.2291667
298,HD,PUL15,153.2291667
299,HD,PUL15,150.9791667
300,HD,PUL15,150.9791667
301,HD,PUL15,150.9791667
302,HD,PUL15,150.9791667
303,HD,PUL15,150.9791667
304,HD,PUL15,150.9791667
305,HD,PUL15,150.9791667
306,HD,PUL15,150.9791667
307,HD,PUL15,150.9791667
308,HD,PUL15,150.9791667
309,HD,PUL15,150.9791667
310,HD,PUL15,150.9791667
311,HD,PUL15,150.9791667
312,HD,PUL15,150.9791667
313,HD,PUL15,151.7291667
314,HD,PUL15,150.9791667
315,HD,PUL15,150.9791667
316,HD,PUL15,150.9791667
317,HD,PUL15,150.9791667
318,HD,PUL15,150.9791667
319,HD,PUL15,150.9791667
320,HD,PUL15,150.9791667
321,HD,PUL15,150.9791667
322,HD,PUL15,150.9791667
323,HD,PUL15,150.9791667
324,HD,PUL15,152.2291667
325,HD,PUL15,153.2291667
326,HD,PUL15,150.9791667
327,HD,PUL15,150.9791667
328,HD,PUL15,150.9791667
329,HD,PUL15,151.7291667
330,HD,PUL15,150.7291667
331,HD,PUL15,150.7291667
332,HD,PUL15,149.7291667
333,HD,PUL15,152.7291667
334,HD,PUL15,146.7291667
335,HD,PUL15,146.7291667
336,HD,PUL15,146.7291667
337,HD,PUL15,147.7291667
338,HD,PUL15,146.7291667
339,HD,PUL15,147.7291667
340,HD,PUL15,148.7291667
341,HD,PUL15,152.7291667
342,HD,PUL15,151.7291667
343,HD,PUL15,150.7291667
344,HD,PUL15,146.7291667
345,HD,PUL15,150.7291667
346,HD,PUL15,152.7291667
347,HD,PUL15,151.7291667
348,HD,PUL15,149.7291667
349,HD,PUL15,151.7291667
350,HD,PUL15,148.7291667
351,HD,PUL15,148.7291667
352,HD,PUL15,149.7291667
353,HD,PUL15,151.7291667
354,HD,PUL15,151.7291667
355,HD,PUL15,153.4791667
356,HD,PUL15,152.4791667
357,HD,PUL15,148.4791667
358,HD,PUL15,152.4791667
359,HD,PUL15,151.4791667
360,HD,PUL15,153.4791667
361,HD,PUL15,153.4791667
362,HD,PUL15,153.4791667
363,HD,PUL15,149.4791667
364,HD,PUL15,152.4791667
365,HD,PUL15,153.4791667
366,HD,PUL15,153.4791667
367,HD,PUL15,151.4791667
368,HD,PUL15,151.4791667
369,HD,PUL15,153.4791667
370,HD,PUL15,153.4791667
371,HD,PUL15,152.4791667
372,HD,PUL15,151.4791667
373,HD,PUL15,153.4791667
374,HD,PUL15,154.4791667
375,HD,PUL15,145.4791667
376,HD,PUL15,153.4791667
377,HD,PUL15,153.4791667
378,HD,PUL15,151.4791667
379,HD,PUL15,145.4791667
380,HD,PUL15,151.4791667
381,HD,PUL15,153.4791667
382,HD,PUL15,154.4791667
383,HD,PUL15,154.4791667
384,HD,PUL15,153.4791667
385,HD,PUL15,153.4791667
386,HD,PUL15,152.4791667
387,HD,PUL15,152.4791667
388,HD,PUL15,153.4791667
389,HD,PUL15,151.4791667
390,HD,PUL15,151.4791667
391,HD,PUL15,151.4791667
392,HD,PUL15,151.4791667
393,HD,PUL15,151.4791667
394,HD,PUL15,151.4791667
395,HD,PUL15,150.9791667
396,HD,PUL15,151.9791667
397,HD,PUL15,149.9791667
398,HD,PUL15,149.9791667
